	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000113222.1	29.2749570531182	1.65316542936294	0.571925914682142	2.89052373204967	0.00384600491215079	0.0209522810089451
ENSMUSG00000113739.1	0.593065114298745	-1.64281226331489	4.37295684818707	-0.375675388609417	0.707158236905962	NA
ENSMUSG00000113930.1	0.919927735369063	0.483310804510313	2.76285331713101	0.174931764025819	0.861133251005103	NA
ENSMUSG00000113142.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113735.1	1.41520006698575	-4.82256568270417	2.95939341957776	-1.62957910590754	0.103190483322982	NA
ENSMUSG00000113975.1	0.900988757157917	-0.512846112588306	3.49071002319614	-0.146917420576441	0.883197201499066	NA
ENSMUSG00000113586.1	3.13216373552244	-1.35604126114638	1.83871965506244	-0.737492122528234	0.460823131938091	NA
ENSMUSG00000113892.1	3.88715470754024	0.275498552763287	1.4606587336039	0.188612539277772	0.850396504292156	NA
ENSMUSG00000020593.16	2268.93954290899	-0.171253379678813	0.100756468845894	-1.69967627528455	0.0891918342961357	0.236148368311253
ENSMUSG00000020591.11	4692.09406018271	0.209181642877784	0.0832464096525148	2.51280077724607	0.0119776953524783	0.0523102321444753
ENSMUSG00000036523.16	61.7225062951344	0.0884251919731714	0.497140785654575	0.17786750659925	0.858827029873395	0.935579081397894
ENSMUSG00000114049.1	1.6754681518523	0.266932452037976	2.53999220357586	0.105091839125404	0.91630293488008	NA
ENSMUSG00000105567.1	0.270372965592712	0	4.40735632394266	0	1	NA
ENSMUSG00000113897.1	0	NA	NA	NA	NA	NA
ENSMUSG00000057469.8	1822.7346679038	-0.0480415461860245	0.117428395455129	-0.409113536805345	0.682456342533762	0.839674309376171
ENSMUSG00000114018.1	2.3031974112112	0.496923865082425	2.03880344973482	0.243733090184372	0.80743754380669	NA
ENSMUSG00000020580.10	25305.8968492447	0.679098059697241	0.0978755759235428	6.93838123851991	3.96618206474229e-12	1.47219906896389e-10
ENSMUSG00000113202.1	26.7990224712102	1.41054267468971	0.661572015601094	2.13210752786772	0.0329980079263184	0.114689218199556
ENSMUSG00000064620.1	2.47333522307593	0.209876733739213	1.84409259569222	0.113810301190668	0.909388172486748	NA
ENSMUSG00000045679.14	297.07138948965	0.800159551096614	0.22748696494067	3.51738637554595	0.000435818893116807	0.00336495262987027
ENSMUSG00000071398.8	48.9311797116487	-0.122012577765764	0.999973201641724	-0.122015847590163	0.902886467487031	0.958038497332669
ENSMUSG00000113447.1	7.80372963954058	0.879178326657495	1.08920944089992	0.80717104869299	0.419567943068701	NA
ENSMUSG00000051726.6	6194.97021430961	0.829510584036399	0.0844905415345191	9.81779225189956	9.43879931971724e-23	7.844690990165e-21
ENSMUSG00000113368.1	37.6670763501913	-0.0662123485212667	0.538338879427948	-0.122993807528123	0.902112001612435	0.95766956166357
ENSMUSG00000020571.13	7106.84271645637	0.735807396480459	0.0935091548115283	7.86882736736858	3.57980744460837e-15	1.82948171765451e-13
ENSMUSG00000020566.19	119.659278945917	0.0506515321008697	0.244173615686432	0.207440644061709	0.835665743485654	0.923793347411014
ENSMUSG00000114024.1	3.62498880230974	-0.0242260394277046	1.30567074555187	-0.0185544782329215	0.985196517684915	NA
ENSMUSG00000061458.9	2106.34921525914	0.303365301629592	0.0872542936713959	3.47679511076075	0.000507445437541677	0.00382780623350441
ENSMUSG00000093037.1	5.38014846979315	0.200036344738864	1.19675454933984	0.167149015518018	0.867252799658533	NA
ENSMUSG00000113246.1	10.4284924936156	1.15497032794261	0.843498740945415	1.36926147233853	0.170917556634814	0.368497595246199
ENSMUSG00000011179.8	4915.73104539934	0.766025508614276	0.0858673936659927	8.92102899494032	4.61975628467266e-19	3.1764363267649e-17
ENSMUSG00000064427.1	72.2495257218398	0.807184896308297	0.386456613726863	2.08868180188215	0.0367363760716667	0.124185251568477
ENSMUSG00000113093.1	1.67242908669886	1.37246608288213	2.95268980851085	0.464818918304972	0.64206113875336	NA
ENSMUSG00000113131.1	0.93354341348836	0	4.40735632393152	0	1	NA
ENSMUSG00000114062.1	0.710878010203239	-1.66137915960222	3.90858852518335	-0.425058598237655	0.670793958109873	NA
ENSMUSG00000088939.1	0	NA	NA	NA	NA	NA
ENSMUSG00000071379.2	3068.00951852241	-0.268456964481821	0.0915596025039873	-2.93204598032337	0.00336736887245379	0.0187884568823801
ENSMUSG00000113294.1	51.7888539456178	-0.17150400856101	0.469386680628106	-0.365378941582905	0.71482855842287	0.859372117567624
ENSMUSG00000113612.1	5.72437392003731	-0.634645966480104	1.02684661696104	-0.618053325586585	0.536540187849347	NA
ENSMUSG00000113642.1	47.2865520458261	-0.449271798832101	0.45331202243864	-0.99108732306546	0.321642942539031	0.550852313441577
ENSMUSG00000114025.1	253.543007646847	-0.635583791859125	0.227611197236242	-2.79241003771639	0.0052317013103412	0.0269152386712093
ENSMUSG00000067356.5	27.3178013192243	-0.526273116715389	0.537585085517012	-0.978957807598506	0.327600827317334	0.557113249845061
ENSMUSG00000113536.1	165.393083485142	-0.523555575075002	0.287937335400021	-1.81829693724034	0.0690187606721689	0.196795551395613
ENSMUSG00000113556.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113234.1	0.36235172035492	-2.47344841022487	4.31957547556789	-0.572613772861485	0.566906232194781	NA
ENSMUSG00000114040.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113197.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113416.1	2.6288684170877	0.554222651347303	1.77552956865846	0.312144985434434	0.754930339816745	NA
ENSMUSG00000113048.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113199.1	0.395119772723951	3.42606166037751	4.29370375447597	0.797926884640331	0.424912920902186	NA
ENSMUSG00000113155.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113360.1	0.846367308288578	-1.58803106398068	2.70699548814941	-0.586639715852026	0.557445703125598	NA
ENSMUSG00000073198.5	211.935580749652	0.293529947757852	0.218738614744748	1.34192103255468	0.179621601366424	0.380980939115324
ENSMUSG00000113736.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113956.1	0	NA	NA	NA	NA	NA
ENSMUSG00000112994.1	1.35185194230134	2.83074266552228	3.13964136840436	0.901613379798513	0.367262280986825	NA
ENSMUSG00000113592.1	1.06389896313135	-4.2954047523102	3.31383033329362	-1.29620539384737	0.194904731752497	NA
ENSMUSG00000113132.1	7.56669004267766	-1.33990093904088	1.03519511452738	-1.29434627369992	0.195545839552786	NA
ENSMUSG00000113402.1	0.128053909704642	1.86056013399447	4.37803965621416	0.424975623816839	0.670854444673536	NA
ENSMUSG00000113436.1	0	NA	NA	NA	NA	NA
ENSMUSG00000073197.9	7.88047264851884	-0.33405511415226	0.993304746437415	-0.336306773274145	0.736639542768095	NA
ENSMUSG00000113604.1	0.432042339433972	-2.20862193260553	4.33398798559949	-0.509604996586077	0.610328222639708	NA
ENSMUSG00000113724.1	0.498783787131817	1.86053478191711	4.37803968941181	0.424969829857133	0.670858668424904	NA
ENSMUSG00000113541.1	0.121301114051062	0	4.40735632396697	0	1	NA
ENSMUSG00000116815.1	20.4160822070792	-1.55945837963682	0.751426790794441	-2.07532975765755	0.0379559833248031	0.127262359737767
ENSMUSG00000113768.1	3.2649811547849	-1.20716035135649	2.30556444947573	-0.523585602489224	0.600566797564733	NA
ENSMUSG00000113705.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113377.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113646.1	1.3944728002899	-4.48334402127713	3.33630985610721	-1.34380324809167	0.179012018900286	NA
ENSMUSG00000113778.1	0	NA	NA	NA	NA	NA
ENSMUSG00000112970.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113857.1	0	NA	NA	NA	NA	NA
ENSMUSG00000116744.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113809.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113040.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113307.1	0.398864949032904	0	4.40735632394455	0	1	NA
ENSMUSG00000114188.1	0.241643312285419	-2.53118017413199	4.31676211149107	-0.586360820623884	0.557633067181608	NA
ENSMUSG00000113992.1	0.106857329756586	-1.47746628795404	4.3818911443557	-0.337175488683044	0.73598461372159	NA
ENSMUSG00000114156.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113205.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113110.1	0.991133276931077	-1.06096973513655	2.94532038302692	-0.360222182024961	0.71868098777919	NA
ENSMUSG00000113570.1	15.0918504061951	-0.549510868424882	0.913193341998172	-0.601746468302637	0.547342913296524	0.749008341934328
ENSMUSG00000073184.4	7.87868010065389	1.46187726027174	1.11567893880834	1.31030282048093	0.190093413701535	NA
ENSMUSG00000113408.1	0.936221906654973	-1.64627610640112	3.55685458747041	-0.462846052858162	0.643474718423343	NA
ENSMUSG00000113959.1	38.5935813908916	-0.225768147742644	0.59281843475705	-0.380838608426826	0.703323008859621	0.851994951461199
ENSMUSG00000113814.1	2.05959610301154	2.99349237095418	2.34128259295778	1.27856943880168	0.201048717676609	NA
ENSMUSG00000112961.1	0.398864949032904	0	4.40735632394455	0	1	NA
ENSMUSG00000093908.2	49.6464025656149	0.0762008578841733	0.542988372925932	0.140336076578508	0.888394461365114	0.951289644470609
ENSMUSG00000116705.1	1.20794255814812	2.10255060123096	3.52327943824486	0.596759535564502	0.550667937462719	NA
ENSMUSG00000116775.1	9.56999255849973	0.765565670443568	1.14688374213256	0.667518112184625	0.50444124437653	0.717076524086424
ENSMUSG00000059229.7	0.292457066154872	2.6354279395273	4.32733835658766	0.609018228379413	0.542512356589366	NA
ENSMUSG00000114140.1	0.453033775846421	0	4.40735632393205	0	1	NA
ENSMUSG00000114158.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113300.1	0.498251041911634	-1.14296570781502	4.25554583224237	-0.268582633784667	0.788250877631174	NA
ENSMUSG00000114043.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113957.1	0.444545339763664	-1.02669919222325	4.34809275314283	-0.236126331822417	0.813334641729292	NA
ENSMUSG00000113714.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114164.1	0.329266477269959	3.16469174334218	4.30289166880533	0.735480227467786	0.462047077516774	NA
ENSMUSG00000114002.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114173.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114096.1	0.472909559731089	-0.898724813181935	4.0158379904678	-0.223795087181105	0.822916752885086	NA
ENSMUSG00000113332.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113411.1	0.350078780058135	0	4.4073563239464	0	1	NA
ENSMUSG00000113077.1	0	NA	NA	NA	NA	NA
ENSMUSG00000077010.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113122.1	0.263413181815967	2.84517451561534	4.31658941142994	0.659125583749424	0.509815128270992	NA
ENSMUSG00000095470.1	0.266664092639422	2.38163621731517	4.34255827871397	0.548440818627421	0.583389255157249	NA
ENSMUSG00000112956.1	0.0658532954539918	1.11879119426335	4.40735632396697	0.253846322381383	0.799614285152105	NA
ENSMUSG00000113287.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114100.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113901.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113039.1	0.266185839014258	-1.77448783359728	4.36395730557956	-0.406623555030775	0.684284494217606	NA
ENSMUSG00000113439.1	0	NA	NA	NA	NA	NA
ENSMUSG00000116736.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113964.1	0.849107798357431	0	4.40735632392905	0	1	NA
ENSMUSG00000113443.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114041.2	0.721793949363959	1.8394761495314	3.8542503464051	0.477259125434625	0.63317761331344	NA
ENSMUSG00000116774.1	0	NA	NA	NA	NA	NA
ENSMUSG00000116558.1	0	NA	NA	NA	NA	NA
ENSMUSG00000116715.1	0.15510159970806	0.157041208081843	4.40735632396697	0.0356316114555705	0.971576102022705	NA
ENSMUSG00000112951.2	0.0686720120275423	0	4.40735632396476	0	1	NA
ENSMUSG00000113749.1	53.9167044444187	0.345147252761186	0.449981548885283	0.767025344964039	0.44306644660446	0.66743879946201
ENSMUSG00000116606.1	0.398484857937665	-2.98774897944885	4.29800523053846	-0.695147823045935	0.486962667147126	NA
ENSMUSG00000116537.1	0.29595222823875	-1.51165604485263	4.31957572468992	-0.349954750465949	0.726372656819371	NA
ENSMUSG00000113026.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113820.2	0.125781389793269	1.11878185282333	4.40735632396697	0.253844202870428	0.799615922659688	NA
ENSMUSG00000113293.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113157.2	4.84125315990849	-2.81967815727503	1.45602719787454	-1.93655596639342	0.0527996450071634	NA
ENSMUSG00000114129.1	1.19979543773061	-3.72784447011034	2.88915595675785	-1.29028841845341	0.196950536544456	NA
ENSMUSG00000116883.1	111.47842410427	-0.753919856865271	0.263296456034881	-2.86338778811893	0.00419137243881612	0.0224376138103962
ENSMUSG00000116635.1	29.4055838585234	-1.00638521301265	0.630765281324285	-1.59549874225759	0.110600751032873	0.273883320475064
ENSMUSG00000099759.1	21.9893867176888	-0.687600293740456	0.689910448808586	-0.99665151459567	0.318933691798038	0.54850249319097
ENSMUSG00000101813.1	0	NA	NA	NA	NA	NA
ENSMUSG00000091071.2	13.4170815728258	-2.1531535307186	0.909626868195562	-2.36707336381767	0.0179293783340287	0.0715667488352464
ENSMUSG00000085642.8	138.172426098849	-0.166040893962788	0.220817665886402	-0.751936641012257	0.452089161948865	0.675572198857876
ENSMUSG00000069755.5	555.842996916668	-0.330825028221841	0.258146928240389	-1.2815377292182	0.200004856547465	0.409091803034275
ENSMUSG00000073179.3	32.5998095417941	-0.355827455174682	0.477458945602596	-0.745252462964319	0.456119112781979	0.678897984799226
ENSMUSG00000052632.16	2774.13789440853	0.294746964503281	0.0915634419432292	3.2190463600749	0.00128617689223734	0.00848649837155483
ENSMUSG00000116627.1	25.1370068850362	0.519663823548399	0.619482956133175	0.838867023545169	0.401543934636513	0.629634765758333
ENSMUSG00000090370.4	0	NA	NA	NA	NA	NA
ENSMUSG00000092229.3	22.9248941687594	0.169457489188691	0.566450098965857	0.29915695927684	0.764820287789982	0.889281600840725
ENSMUSG00000118655.1	7.78863002208339	1.24147898155179	0.915917585382849	1.35544835186548	0.175274753364806	NA
ENSMUSG00000092373.1	43.1877150191937	1.01950725967006	0.467098486623548	2.18263875577853	0.0290624233567105	0.103903394526394
ENSMUSG00000062352.15	1265.82260368228	-0.232378093727966	0.121016979785156	-1.92021065259198	0.0548312966012911	0.166681739569738
ENSMUSG00000054309.9	2212.26590407892	-0.131454566266932	0.0877450876945176	-1.4981416022352	0.134096464265674	0.312608405900869
ENSMUSG00000070166.1	6.45683804833143	-0.216661758496376	1.25973616680926	-0.171989789770941	0.863445555972121	NA
ENSMUSG00000062054.7	231.717271677793	-0.214734070266556	0.266289279523862	-0.806393973690981	0.420015720588637	0.64644394856029
ENSMUSG00000052593.16	1246.69209985792	-0.0551378826028897	0.107796108119906	-0.51150160766062	0.608999862972675	0.791311923862584
ENSMUSG00000088997.1	3.3903028770597	-1.01415811351656	1.82392644236279	-0.556030161064376	0.578190236367992	NA
ENSMUSG00000116819.1	28.1108851046485	-0.248984832368646	0.638090958213688	-0.390202727626278	0.696386644823515	0.848189501028277
ENSMUSG00000076432.13	13065.8639946637	-0.0467149383268408	0.126834425050014	-0.368314346112421	0.71263885660167	0.858194090955953
ENSMUSG00000097055.2	221.939933125505	-0.642403423926434	0.232219077404455	-2.76636799657748	0.00566845285725828	0.0287251263248949
ENSMUSG00000109975.1	145.544498414448	0.299691803007877	0.234588486652997	1.27752136212542	0.201418243520237	0.410655826049519
ENSMUSG00000113498.1	0.31684184669426	1.88342369641688	4.31658900564403	0.436322219686486	0.662602962789635	NA
ENSMUSG00000091105.1	4.93289619324007	-1.15655670079208	1.40964284838084	-0.820460801202617	0.411953466610769	NA
ENSMUSG00000094691.1	0	NA	NA	NA	NA	NA
ENSMUSG00000093846.1	0.196940917737304	0	4.40735632394996	0	1	NA
ENSMUSG00000113638.1	0	NA	NA	NA	NA	NA
ENSMUSG00000092597.2	0	NA	NA	NA	NA	NA
ENSMUSG00000095344.2	0	NA	NA	NA	NA	NA
ENSMUSG00000113659.1	0.089248304254068	-0.804736802510435	4.40735632396697	-0.182589458023695	0.855120156565554	NA
ENSMUSG00000113344.1	0.124901138718231	-0.804746143950449	4.40735632396697	-0.182591577534651	0.855118493397285	NA
ENSMUSG00000114006.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113356.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113242.1	1.74815176500089	2.68561928215994	2.58390213017914	1.0393657138917	0.298634683385551	NA
ENSMUSG00000113506.1	0.0640269548523211	1.11879119426335	4.40735632396697	0.253846322381383	0.799614285152105	NA
ENSMUSG00000113123.2	0.187154409505053	1.11878185282333	4.40735632396697	0.253844202870427	0.799615922659688	NA
ENSMUSG00000113915.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113958.1	0	NA	NA	NA	NA	NA
ENSMUSG00000095261.2	0	NA	NA	NA	NA	NA
ENSMUSG00000112993.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114107.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113296.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114008.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113413.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113569.1	8.44918331953888	-3.44346565196107	1.29031874809692	-2.66869380689059	0.00761468329731718	NA
ENSMUSG00000113574.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114139.1	0.614481197717525	-0.823710703905277	3.96604794343017	-0.207690556355923	0.835470591837565	NA
ENSMUSG00000114119.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113060.1	0.131706590907984	1.88840089545846	4.37653511308453	0.431483090313317	0.666117145281797	NA
ENSMUSG00000113876.1	1.59483623862734	-0.117986619006989	2.1443399718429	-0.0550223474618102	0.956120660059085	NA
ENSMUSG00000113797.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113670.1	0	NA	NA	NA	NA	NA
ENSMUSG00000073164.11	11.7138212800561	1.05534546184105	0.995728829602256	1.05987235727884	0.289202672942025	0.517784249243417
ENSMUSG00000113289.1	0.0534286648782929	-0.804736802510436	4.40735632396697	-0.182589458023696	0.855120156565554	NA
ENSMUSG00000113552.1	0	NA	NA	NA	NA	NA
ENSMUSG00000112996.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113751.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113174.1	0.8367412638042	0.847887008886591	3.52057846603377	0.240837412677187	0.80968113177792	NA
ENSMUSG00000113085.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113579.1	0.223550256442631	-1.47747446263005	4.38189067920805	-0.337177390034083	0.735983180493396	NA
ENSMUSG00000113798.1	2.63555502196473	-1.82320663462989	2.20589437282785	-0.826515837334782	0.408511537872527	NA
ENSMUSG00000113762.1	0.106857329756586	-1.47746628795404	4.3818911443557	-0.337175488683044	0.73598461372159	NA
ENSMUSG00000096441.1	0	NA	NA	NA	NA	NA
ENSMUSG00000092465.2	0.123508869881897	0	4.40735632395799	0	1	NA
ENSMUSG00000092472.1	0	NA	NA	NA	NA	NA
ENSMUSG00000096701.2	0.0640269548523211	1.11879119426335	4.40735632396697	0.253846322381383	0.799614285152105	NA
ENSMUSG00000113532.1	0.0631467037772828	-0.804736802510435	4.40735632396697	-0.182589458023695	0.855120156565554	NA
ENSMUSG00000113824.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113451.1	0.187535824734218	1.11877515264376	4.40735632395799	0.253842682644513	0.799617097167707	NA
ENSMUSG00000096618.2	0	NA	NA	NA	NA	NA
ENSMUSG00000113487.1	0	NA	NA	NA	NA	NA
ENSMUSG00000095564.2	0.129347676339126	0	4.40735632395733	0	1	NA
ENSMUSG00000112997.1	0.310067557877492	1.11876423589345	4.40735632395362	0.253840205706323	0.799619010820944	NA
ENSMUSG00000113719.1	0.314396537467918	0.15701993057885	4.40735632394996	0.0356267837310066	0.971579951545454	NA
ENSMUSG00000114144.1	0.316669057379291	0.898791112922955	4.37803926328154	0.205295352296423	0.837341375058572	NA
ENSMUSG00000071362.3	0.488926879470156	-1.6598249318741	4.31257079057521	-0.384880622829779	0.700325862849059	NA
ENSMUSG00000113691.1	3.23423082069389	-1.41874823864385	1.5070313835408	-0.94141917291097	0.346490092032211	NA
ENSMUSG00000113407.1	0.193907205158634	2.40935343228362	4.34076706155227	0.555052459189559	0.578858779114409	NA
ENSMUSG00000113160.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113873.1	0.131706590907984	1.88840089545846	4.37653511308453	0.431483090313317	0.666117145281797	NA
ENSMUSG00000113606.1	6.84425732017727	-1.48822140154137	0.953566782375133	-1.56068922392046	0.118597095062849	NA
ENSMUSG00000114151.1	0	NA	NA	NA	NA	NA
ENSMUSG00000112958.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114022.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113607.1	0	NA	NA	NA	NA	NA
ENSMUSG00000112987.1	0.782906212921623	4.15013987816887	3.99114998126786	1.03983561070048	0.298416281474431	NA
ENSMUSG00000073158.4	26.0736533907109	1.03416416485596	0.593070008812298	1.74374719592888	0.081203181727371	0.220508177971224
ENSMUSG00000113632.1	5.18236318691574	-1.17741088369329	1.05855898832819	-1.11227706408011	0.266019042247986	NA
ENSMUSG00000112975.1	0.326992079843154	1.85424102615923	4.31799465969642	0.429421796989809	0.66761629405537	NA
ENSMUSG00000114120.1	4.60618583108913	-0.826003049452632	1.1432799870929	-0.722485356848563	0.469996124988076	NA
ENSMUSG00000113417.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113403.1	7.70500393386169	0.43849560211526	0.829971252298309	0.528326253350345	0.597272912991299	NA
ENSMUSG00000057160.2	3.99075132054576	0.430047108507514	1.58465757190521	0.271381726962296	0.78609745466067	NA
ENSMUSG00000059669.8	1366.91903342699	-0.0769684132952726	0.108628538576642	-0.708546891118933	0.478605703566749	0.697051790305182
ENSMUSG00000113692.1	1.7826775309863	0.954957340324064	2.24903650495461	0.4246073099393	0.671122963290987	NA
ENSMUSG00000020656.16	2350.95450985768	-0.827652042628029	0.0917022693406007	-9.02542596360361	1.78997621642949e-19	1.25166495542056e-17
ENSMUSG00000066553.5	61.7741763427609	-0.202363414695723	0.491215659450478	-0.41196450235749	0.680365441792948	0.83820267844409
ENSMUSG00000020653.12	403.661520805422	0.045074026134936	0.164300233341275	0.274339392089059	0.783823814786593	0.897686722892252
ENSMUSG00000062563.15	770.13249483629	-0.543402378270791	0.122716288907753	-4.42811938909979	9.50582824966601e-06	0.000119228589692457
ENSMUSG00000020649.11	103.376289392804	-0.350190383210264	0.356124084544211	-0.983338107161325	0.325441060899951	0.554816433956377
ENSMUSG00000113062.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114076.1	0.797729898065808	0	4.40735632393333	0	1	NA
ENSMUSG00000113018.1	0.569977322723737	-0.326583499110371	3.76298438440976	-0.0867884279465584	0.930839686075653	NA
ENSMUSG00000089203.1	1.18328403940254	0.174446048920029	3.20375984080478	0.0544504137601677	0.956576314025803	NA
ENSMUSG00000114084.1	0.402079556500696	1.88837526525163	4.3765351130498	0.43147723403862	0.666121402580136	NA
ENSMUSG00000113621.1	221.865725768634	-0.649360719223978	0.21728430212763	-2.98853029356236	0.00280322709606457	0.0161293374450484
ENSMUSG00000020646.17	8645.80561300956	-0.269726859368511	0.0947727569855583	-2.846037911608	0.004426692430622	0.0235188282301923
ENSMUSG00000113774.1	31.9122009530957	0.513647740352325	0.440420847835965	1.16626572714749	0.243507025545809	0.464794882351743
ENSMUSG00000036333.11	34999.1863858627	0.0402488076887421	0.0681931039596388	0.590218150394855	0.555044405136098	0.7545278167408
ENSMUSG00000114148.1	103.484384258496	-0.776624249818584	0.27968049069681	-2.77682668492058	0.00548924407222608	0.0279547143962923
ENSMUSG00000020644.9	3783.89163280448	0.348335494810144	0.137448629534178	2.53429587468915	0.0112673551053552	0.0497982799320658
ENSMUSG00000112937.1	2.68836002089356	0.864549198346615	1.62425278177059	0.532275030124421	0.594535523711601	NA
ENSMUSG00000113587.1	1.3548766777432	1.39121596432641	2.4297892960132	0.572566504679692	0.566938244369601	NA
ENSMUSG00000114033.1	0.895686866277491	2.04856487076767	3.38361603552709	0.605436565277583	0.544888961593188	NA
ENSMUSG00000113745.1	0.23338585337209	0	4.40735632395354	0	1	NA
ENSMUSG00000114105.1	0.528372964055261	0.0885766855256692	4.34189009875509	0.0204004899965262	0.983723892971804	NA
ENSMUSG00000113669.1	14.0384567132241	0.467376335439649	0.80766824707497	0.57867365360999	0.56280939646132	0.75956949686056
ENSMUSG00000089441.1	0	NA	NA	NA	NA	NA
ENSMUSG00000114111.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113827.1	0.246089849906314	-2.07470845346836	4.34231791629477	-0.477788244311388	0.632800929053431	NA
ENSMUSG00000113550.1	0.737112591735447	-0.384131074357769	3.25614986796945	-0.117970944192847	0.906090680261946	NA
ENSMUSG00000113611.1	3.80291814801144	0.516104342572012	1.58980186652916	0.324634379565024	0.745457804175647	NA
ENSMUSG00000113115.1	0.106857329756586	-1.47746628795404	4.3818911443557	-0.337175488683044	0.73598461372159	NA
ENSMUSG00000113813.1	0.535675774376448	0.580380809919131	4.21815865202496	0.137591033860359	0.890563642071538	NA
ENSMUSG00000020642.13	1991.8278851912	-0.270750459937244	0.101375760257429	-2.67076132647206	0.00756794368678166	0.0363579451079249
ENSMUSG00000114048.1	27.3058247134672	0.03310411635192	0.721153280329493	0.0459044106917115	0.963386438661477	0.984401938767571
ENSMUSG00000098771.1	5.46161441897802	-0.175177478415903	1.73582270195079	-0.100918992601624	0.919614766163474	NA
ENSMUSG00000113033.1	0	NA	NA	NA	NA	NA
ENSMUSG00000020641.16	70.6657109478273	0.293421177729192	0.328363940684023	0.893585261274302	0.371543835082246	0.600877155550689
ENSMUSG00000020638.8	1600.40533289916	-0.621590904196672	0.0845101591995328	-7.35522107737443	1.9061137799988e-13	8.32752434433459e-12
ENSMUSG00000113059.1	9.50867658668851	-0.540135559389289	1.12225253673189	-0.481295913094761	0.63030620130968	0.806378013837692
ENSMUSG00000113628.1	0.128053909704642	1.86056013399447	4.37803965621416	0.424975623816839	0.670854444673536	NA
ENSMUSG00000113524.1	0.067593241398178	0	4.40735632396697	0	1	NA
ENSMUSG00000113218.1	0.407716989647797	0	4.40735632393635	0	1	NA
ENSMUSG00000094002.3	2347.94771246326	-0.351607524043381	0.0999571515653836	-3.51758246945831	0.000435497003300227	0.00336351940846771
ENSMUSG00000114083.1	25.4333789633585	-0.524030959213424	0.613122077963509	-0.854692691794753	0.392721297456036	0.621764640267128
ENSMUSG00000063632.6	14010.5271088196	1.23087336328666	0.123390297383602	9.97544693048322	1.95220553879689e-23	1.66741320137241e-21
ENSMUSG00000113421.1	2.99382069179539	0.733986718064051	2.3504218878828	0.312278711259453	0.754828717603102	NA
ENSMUSG00000077344.1	0	NA	NA	NA	NA	NA
ENSMUSG00000113616.1	1.42104514846558	1.44731229334981	3.17615271804432	0.455680951714746	0.648619421490185	NA
ENSMUSG00000113967.1	0.466301474622303	-3.50632638156539	4.28270954747315	-0.818716829310586	0.412947992549455	NA
ENSMUSG00000088937.1	0.131706590907984	1.88840089545846	4.37653511308453	0.431483090313317	0.666117145281797	NA
ENSMUSG00000113235.1	0.593976241835639	3.99176374672474	4.27864152392391	0.93295120061003	0.35084516484224	NA
